IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
22,MT5_Backtest,22,2025.01.10 17:35:00,2025-01-10,17:35:00,Friday,January,2025-01-10,09:35:00,Friday,January,15-039,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.72,20,291.51,-14.4,277.11,23,23,2025-01-10,09:55:55,Friday,January,15-040,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,sell,out,20,0,0,Loss,Long,20,-4.939796233405373,-1.04,20854,20963.7,89,100,1032.51,9509.43,7208.24,0,-586.35,84.45,10910.74,-1421.54,1077.14,0,-1920.22,BULL,HIGH,0,SL,0,0,-67.82,-69.22,3087.25,0,616.46,54.78,-218.86,1411.17,-74.16,0,603.44,UNKNOWN,UNKNOWN,0,-14.4,-5.2,-20,5,20,5,-1.04,20963.7,20854,0.9,-0.2,89.9,-19.8,3,4,-0.07,0,0.5,21015.9,162.1,0.78,37,20731.2,-122.6,-0.59,16,Late,0,29.67,9578.65,11129.6,100,1,1,2025.01.10 17:35,0,89,100,9509.43,7208.24,1032.51,0,-586.35,84.45,10910.74,-1421.54,1077.14,0,-1920.22,BULL,HIGH,,PASS,1,2025.01.10 17:50,5.916666666666667,94.33,100,15215.18,1840.13,2540.59,0,-1131.92,84.72,965.75,-4413.44,578.67,0,-964.27,BULL,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.717Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
24,MT5_Backtest,24,2025.01.10 18:05:00,2025-01-10,18:05:00,Friday,January,2025-01-10,10:05:00,Friday,January,15-041,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.69,20,277.11,-13.94,263.17,25,25,2025-01-10,10:45:26,Friday,January,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,20,0,0,Loss,Short,40,-5.0304933059074015,-1.06,20821.4,20735.7,86.33,80,-1412.13,-11600.83,-12450.08,0,-2431.22,16.32,-7199.83,-2694.24,-1001.77,0,264.34,BEAR,HIGH,0,SL,0,0,-193.18,-4810.33,2649.69,0,431.66,55.25,2902.78,1360.14,131.69,0,-101.6,UNKNOWN,UNKNOWN,0,-13.94,-5.3,-20.2,9,40,5,-1.06,20735.7,20821.4,0.66,-0.2,65.8,-19.9,7,9,-0.07,0,0.5,20731.2,90.5,-0.43,6,21015.9,-194.2,0.93,27,Late,0,-38.93,-6790.5,-10102.61,80,1,1,2025.01.10 18:05,0,86.33,80,-11600.83,-12450.08,-1412.13,0,-2431.22,16.32,-7199.83,-2694.24,-1001.77,0,264.34,BEAR,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.718Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
26,MT5_Backtest,26,2025.01.13 18:10:00,2025-01-13,18:10:00,Monday,January,2025-01-13,10:10:00,Monday,January,15-041,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.65,20,263.17,-13.33,249.84,27,27,2025-01-13,10:34:29,Monday,January,15-043,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,20,0,0,Loss,Short,24,-5.065167002317893,-1.07,20636.6,20598.9,81,80,-1105.18,-8526.13,-4060.99,0,411.51,31.05,-7960.32,-1656.56,-765.78,0,657.01,BEAR,HIGH,0,SL,0,0,-6.82,-1806.59,-3756.71,0,-980.69,17.97,-1265.48,-1411.75,-213.99,0,-356.38,UNKNOWN,UNKNOWN,0,-13.33,-5.34,-20.5,5,24,5,-1.07,20598.9,20636.6,0.18,-0.2,18,-19.7,3,5,-0.06,0,0.5,20571.1,66.3,-0.32,7,20780.1,-142.7,0.69,39,Late,0,13.08,-6719.54,-6694.83,80,1,1,2025.01.13 18:10,0,81,80,-8526.13,-4060.99,-1105.18,0,411.51,31.05,-7960.32,-1656.56,-765.78,0,657.01,BEAR,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.718Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
28,MT5_Backtest,28,2025.01.14 15:45:00,2025-01-14,15:45:00,Tuesday,January,2025-01-14,07:45:00,Tuesday,January,15-032,30-016,1h-008,2h-004,3h-003,4h-002,News,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.62,20,249.84,-12.9,236.94,29,29,2025-01-14,08:01:06,Tuesday,January,15-033,30-017,1h-009,2h-005,3h-003,4h-003,After Hours,sell,out,20,0,0,Loss,Long,16,-5.163304514889529,-1.09,20902.6,20973.6,94.33,100,1181.38,23194.42,8404.13,0,121.45,99.72,7183.34,-6266.98,427.71,0,-3060.13,BULL,HIGH,0,SL,0,0,523.28,6636.47,1161.03,0,-229.72,83.65,3223.65,430.02,378.61,0,-138.18,UNKNOWN,UNKNOWN,0,-12.9,-5.44,-20.8,4,16,5,-1.09,20973.6,20902.6,0.52,-0.2,51.5,-19.5,2,3,-0.06,0,0.5,20983.6,82.3,0.39,9,20648.1,-253.2,-1.21,44,Late,0,16.07,16557.94,3959.69,100,1,1,2025.01.14 15:45,0,94.33,100,23194.42,8404.13,1181.38,0,121.45,99.72,7183.34,-6266.98,427.71,0,-3060.13,BULL,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.718Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
30,MT5_Backtest,30,2025.01.14 16:30:00,2025-01-14,16:30:00,Tuesday,January,2025-01-14,08:30:00,Tuesday,January,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.58,20,236.94,-11.77,225.17,31,31,2025-01-14,08:30:10,Tuesday,January,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,sell,out,20,0,0,Loss,Long,0,-4.967502321262767,-1.05,20910.1,20935.3,86.33,100,1165.58,4913.92,1462.65,0,284.85,99.32,2415.71,-503.51,656.19,0,-777.93,BULL,HIGH,0,SL,0,0,815.58,13586.17,633.27,0,-516.5,84.32,1856.48,836.64,93.28,0,167.37,UNKNOWN,UNKNOWN,0,-11.77,-5.23,-20.3,1,0,5,-1.05,20935.3,20910.1,0.07,-0.19,6.7,-18.5,1,1,-0.06,0,0.5,20983.6,75.3,0.36,3,20648.1,-260.2,-1.24,38,Late,0,15,-8672.25,559.23,100,1,1,2025.01.14 16:30,0,86.33,100,4913.92,1462.65,1165.58,0,284.85,99.32,2415.71,-503.51,656.19,0,-777.93,BULL,HIGH,,PASS,1,2025.01.14 16:30,0.16666666666666666,86.33,100,4913.92,1462.65,1165.58,0,284.85,99.32,2415.71,-503.51,656.19,0,-777.93,BULL,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.719Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
32,MT5_Backtest,32,2025.01.14 16:40:00,2025-01-14,16:40:00,Tuesday,January,2025-01-14,08:40:00,Tuesday,January,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.56,20,225.17,-11.31,213.86,33,33,2025-01-14,08:41:05,Tuesday,January,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,sell,out,20,0,0,Loss,Long,1,-5.022871608118311,-1.06,20950.1,20971.8,86.33,100,1694.27,7936.49,1755.65,0,108.37,99.32,1416.06,414.45,344.01,0,-16.35,BULL,HIGH,0,SL,0,0,590.64,16547.23,-522.78,0,-895.38,53.45,2085.39,-308.78,33.95,0,-227.53,UNKNOWN,UNKNOWN,0,-11.31,-5.29,-20.2,1,1,5,-1.06,20971.8,20950.1,0.03,-0.19,2.5,-19.2,1,1,-0.05,0,0.5,20983.6,34.5,0.16,1,20648.1,-301,-1.44,36,Late,0,45.87,-8610.73,-669.33,100,1,1,2025.01.14 16:40,0,86.33,100,7936.49,1755.65,1694.27,0,108.37,99.32,1416.06,414.45,344.01,0,-16.35,BULL,HIGH,,PASS,1,2025.01.14 16:40,1.0833333333333333,86.33,100,7936.49,1755.65,1694.27,0,108.37,99.32,1416.06,414.45,344.01,0,-16.35,BULL,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.719Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
34,MT5_Backtest,34,2025.01.14 17:20:00,2025-01-14,17:20:00,Tuesday,January,2025-01-14,09:20:00,Tuesday,January,15-038,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.53,20,213.86,-11.24,202.62,35,35,2025-01-14,09:22:50,Tuesday,January,15-038,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,sell,out,20,0,0,Loss,Long,2,-5.255774805947816,-1.11,20914.1,20938.8,86.33,100,1016.44,7988.33,4739.82,0,136.74,99.32,7756.52,3640.58,657.68,0,-3.95,BULL,HIGH,0,SL,0,0,118.02,5263.64,-794.81,0,417.14,65.05,-2864.36,1551.92,-64.86,0,828.61,UNKNOWN,UNKNOWN,0,-11.24,-5.55,-21.2,1,2,5,-1.11,20938.8,20914.1,0.07,-0.18,6.5,-18.2,1,1,-0.05,0,0.5,20921.8,10.7,0.05,2,20648.1,-263,-1.26,28,Late,0,34.27,2724.69,10620.88,100,1,1,2025.01.14 17:20,0,86.33,100,7988.33,4739.82,1016.44,0,136.74,99.32,7756.52,3640.58,657.68,0,-3.95,BULL,HIGH,,PASS,1,2025.01.14 17:20,2.8333333333333335,86.33,100,7988.33,4739.82,1016.44,0,136.74,99.32,7756.52,3640.58,657.68,0,-3.95,BULL,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.720Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
36,MT5_Backtest,36,2025.01.14 17:35:00,2025-01-14,17:35:00,Tuesday,January,2025-01-14,09:35:00,Tuesday,January,15-039,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.5,20,202.62,-10.35,192.27,37,37,2025-01-14,09:43:56,Tuesday,January,15-039,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,buy,out,20,0,0,Loss,Short,8,-5.108084098312111,-1.08,20870.3,20808.3,86.33,80,-1099.84,-10262.6,-6804.97,0,-1179.68,16.32,-5650.54,-5357.59,-752.28,0,-950.34,BEAR,HIGH,0,SL,0,0,-133.9,-487.15,835.08,0,968.44,52.12,-713.45,1537.35,-13.55,0,445.54,UNKNOWN,UNKNOWN,0,-10.35,-5.38,-20.7,2,8,5,-1.08,20808.3,20870.3,0.42,-0.2,42.3,-19.7,2,2,-0.05,0,0.5,20648.1,223.2,-1.07,24,20876.8,-5.5,0.03,1,Good,0,-35.8,-9775.44,-4937.09,80,1,1,2025.01.14 17:35,0,86.33,80,-10262.6,-6804.97,-1099.84,0,-1179.68,16.32,-5650.54,-5357.59,-752.28,0,-950.34,BEAR,HIGH,,PASS,1,2025.01.14 17:35,8.933333333333334,86.33,80,-10262.6,-6804.97,-1099.84,0,-1179.68,16.32,-5650.54,-5357.59,-752.28,0,-950.34,BEAR,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.720Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
38,MT5_Backtest,38,2025.01.15 15:40:00,2025-01-15,15:40:00,Wednesday,January,2025-01-15,07:40:00,Wednesday,January,15-031,30-016,1h-008,2h-004,3h-003,4h-002,News,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.48,21,192.27,-9.84,182.43,39,39,2025-01-15,07:55:59,Wednesday,January,15-032,30-016,1h-008,2h-004,3h-003,4h-002,News,sell,out,21,0,0,Loss,Long,15,-5.117803089405523,-1.08,21128,21182.5,83.67,100,1022.01,63563.1,23624.47,0,1541.09,99.18,25006.01,16400.46,456.58,0,2840.97,BULL,HIGH,0,SL,0,0,33.98,-801.61,-6471.13,0,-1252.62,21.22,-3957.2,-4551.37,-215.83,0,-970.32,UNKNOWN,UNKNOWN,0,-9.84,-5.39,-20.5,4,15,5,-1.08,21182.5,21128,0.35,-0.2,34.7,-19.8,2,4,-0.05,0,0.5,21260.4,133.1,0.63,17,21041.7,-85.6,-0.41,9,Late,0,77.96,64364.7,28963.21,100,1,1,2025.01.15 15:40,0,83.67,100,63563.1,23624.47,1022.01,0,1541.09,99.18,25006.01,16400.46,456.58,0,2840.97,BULL,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.721Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
40,MT5_Backtest,40,2025.01.15 17:55:00,2025-01-15,17:55:00,Wednesday,January,2025-01-15,09:55:00,Wednesday,January,15-040,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.45,21,182.43,46.8,229.23,41,41,2025-01-15,10:52:15,Wednesday,January,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,21,0,0,Win,Short,57,25.65367538233843,4.08,21228.9,21119.4,86.33,80,-1366.08,-2887.03,-1001.54,0,698.71,31.32,-2265.16,2613.64,-713.2,0,975.4,BEAR,HIGH,0,TP,0,0,-302.25,-7673.94,-1782.04,0,602.64,30.78,-3296.62,-779.89,-162.84,0,-29.1,UNKNOWN,UNKNOWN,0,46.8,20.42,104,12,57,5,4.08,21119.4,21228.9,1,-0.1,99.8,-9.7,12,1,0.22,45360.9,0.5,21102.7,12.5,-0.06,1,21306.9,-191.7,0.91,44,Optimal,0,0.53,4786.91,1031.46,80,1,1,2025.01.15 17:55,0,86.33,80,-2887.03,-1001.54,-1366.08,0,698.71,31.32,-2265.16,2613.64,-713.2,0,975.4,BEAR,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.722Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
42,MT5_Backtest,42,2025.01.17 16:10:00,2025-01-17,16:10:00,Friday,January,2025-01-17,08:10:00,Friday,January,15-033,30-017,1h-009,2h-005,3h-003,4h-003,After Hours,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.56,21,229.23,-11.42,217.81,43,43,2025-01-17,08:33:43,Friday,January,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,sell,out,21,0,0,Loss,Long,23,-4.981895912402391,-1.05,21417.5,21530.9,94.33,100,1012.79,26887.08,2394.65,0,499.1,99.72,1423.05,29.1,187.55,0,-271.83,BULL,HIGH,0,SL,0,0,176.13,1973.54,-6261.39,0,-1467.18,52.65,-23.17,-3253.68,-65.23,0,-1046.01,UNKNOWN,UNKNOWN,0,-11.42,-5.24,-20.4,5,23,5,-1.05,21530.9,21417.5,0.97,-0.16,97,-16.4,4,5,-0.05,0,0.5,21526.3,112.8,0.53,47,21338,-75.5,-0.35,12,Late,0,47.07,24913.54,1446.22,100,1,1,2025.01.17 16:10,0,94.33,100,26887.08,2394.65,1012.79,0,499.1,99.72,1423.05,29.1,187.55,0,-271.83,BULL,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.722Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
44,MT5_Backtest,44,2025.01.17 18:25:00,2025-01-17,18:25:00,Friday,January,2025-01-17,10:25:00,Friday,January,15-042,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.54,21,217.81,-11.77,206.04,45,45,2025-01-17,10:33:08,Friday,January,15-043,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,sell,out,21,0,0,Loss,Long,8,-5.403792296037831,-1.14,21455.3,21492.5,83.67,100,1045.47,7277.76,2067.47,0,473.98,99.18,-77.77,1221.38,-233.89,0,505.99,BULL,NORMAL,0,SL,0,0,-176.15,-214.63,840.74,0,-113.21,40.38,542.22,-764.98,-9.08,0,-324.37,UNKNOWN,UNKNOWN,0,-11.77,-5.71,-21.8,2,8,5,-1.14,21492.5,21455.3,0.18,-0.2,17.7,-19.5,1,2,-0.05,0,0.5,21526.3,73.3,0.34,23,21415.5,-37.5,-0.17,7,Late,0,58.8,7492.39,-619.99,100,1,1,2025.01.17 18:25,0,83.67,100,7277.76,2067.47,1045.47,0,473.98,99.18,-77.77,1221.38,-233.89,0,505.99,BULL,NORMAL,,PASS,1,2025.01.17 18:25,8.133333333333333,83.67,100,7277.76,2067.47,1045.47,0,473.98,99.18,-77.77,1221.38,-233.89,0,505.99,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.723Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
46,MT5_Backtest,46,2025.01.20 16:35:00,2025-01-20,16:35:00,Monday,January,2025-01-20,08:35:00,Monday,January,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.51,21,206.04,-10.25,195.79,47,47,2025-01-20,09:11:13,Monday,January,15-037,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,sell,out,21,0,0,Loss,Long,36,-4.974762182100563,-1.05,21579.5,21640,81,100,1062.63,15978.67,4115.94,0,924.23,99.05,2859.04,4128.76,305.65,0,902.59,BULL,HIGH,0,SL,0,0,562.95,5115.76,289.29,0,-32.71,89.36,550.74,-1374.29,47.02,0,-603.94,UNKNOWN,UNKNOWN,0,-10.25,-5.24,-20.1,8,36,5,-1.05,21640,21579.5,0.42,-0.19,41.7,-18.8,2,8,-0.05,0,0.5,21613.7,35.5,0.16,49,21485.2,-93,-0.43,28,Late,0,9.69,10862.91,2308.3,100,1,1,2025.01.20 16:35,0,81,100,15978.67,4115.94,1062.63,0,924.23,99.05,2859.04,4128.76,305.65,0,902.59,BULL,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.723Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
48,MT5_Backtest,48,2025.01.20 17:25:00,2025-01-20,17:25:00,Monday,January,2025-01-20,09:25:00,Monday,January,15-038,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.48,21,195.79,-9.7,186.09,49,49,2025-01-20,10:22:03,Monday,January,15-042,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,21,0,0,Loss,Short,57,-4.954287757290975,-1.04,21575.5,21509,81,80,-1050.24,-9115.49,-2969.35,0,342.26,31.05,-1989.79,1820.44,-313.39,0,506.34,BEAR,HIGH,0,SL,0,0,-325.05,-1560.26,8364.26,0,-158.28,38.05,14365.38,12618.48,153.79,0,2098.05,UNKNOWN,UNKNOWN,0,-9.7,-5.21,-20.2,12,57,5,-1.04,21509,21575.5,0.47,-0.19,47.3,-19.2,4,12,-0.05,0,0.5,21242.5,334,-1.55,45,21613.7,-37.2,0.17,35,Late,0,-7,-7555.23,-16355.18,80,1,1,2025.01.20 17:25,0,81,80,-9115.49,-2969.35,-1050.24,0,342.26,31.05,-1989.79,1820.44,-313.39,0,506.34,BEAR,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.724Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
50,MT5_Backtest,50,2025.01.21 03:05:00,2025-01-21,03:05:00,Tuesday,January,2025-01-20,19:05:00,Monday,January,15-077,30-039,1h-020,2h-010,3h-007,4h-005,After Hours,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.46,21,186.09,-9.43,176.66,51,51,2025-01-20,19:05:50,Monday,January,15-077,30-039,1h-020,2h-010,3h-007,4h-005,After Hours,buy,out,21,0,0,Loss,Short,0,-5.067440485786447,-1.07,21415,21395.2,97,80,-1334.19,-45506.98,-1698.14,0,2532.16,31.85,-9258.67,7800.73,-283.42,0,3550.91,BEAR,HIGH,0,SL,0,0,-66.09,-1754.24,899.61,0,202.8,57.82,199.55,-212.48,9.77,0,-161.45,UNKNOWN,UNKNOWN,0,-9.43,-5.34,-20.5,1,0,5,-1.07,21395.2,21415,0,-0.2,0,-19.8,0,1,-0.04,0,0.5,21376.5,39.2,-0.18,1,21510.7,-95,0.44,30,Late,0,-25.97,-43752.74,-9458.22,80,1,1,2025.01.21 03:05,0,97,80,-45506.98,-1698.14,-1334.19,0,2532.16,31.85,-9258.67,7800.73,-283.42,0,3550.91,BEAR,HIGH,,PASS,1,2025.01.21 03:05,0.8333333333333334,97,80,-45506.98,-1698.14,-1334.19,0,2532.16,31.85,-9258.67,7800.73,-283.42,0,3550.91,BEAR,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.724Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
