IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
138,MT5_Backtest,138,2025.11.17 19:20:00,2025-11-17,19:20:00,Monday,November,2025-11-17,11:20:00,Monday,November,15-046,30-023,1h-012,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,1.23,25,165.13,-21.4,143.73,139,139,2025-11-17,11:24:00,Monday,November,15-046,30-023,1h-012,2h-006,3h-004,4h-003,Floor Session,buy,out,25,0,0,Loss,Short,4,-12.959486465209228,-0.5,25110,25077.7,81,80,-339.09,-5289.28,-1031.56,0,-222.78,16.05,56.75,1277.19,62.87,0,456.61,BEAR,NORMAL,0,MANUAL,0,0,277.17,991.53,477.01,0,-462.12,83.65,599.84,-3178.96,4.95,0,-1126.07,UNKNOWN,UNKNOWN,0,-21.4,-14.89,-17.4,5,4,30,-0.5,25077.7,25110,0.14,-0.18,14.4,-17.9,2,3,-0.09,0,0.5,24901.6,207.9,-0.83,45,25113.1,-3.6,0.01,12,Good,0,-67.6,-6280.81,-543.09,80,1,1,2025.11.17 19:20,0,81,80,-5289.28,-1031.56,-339.09,0,-222.78,16.05,56.75,1277.19,62.87,0,456.61,BEAR,NORMAL,,PASS,1,2025.11.17 19:20,4,81,80,-5289.28,-1031.56,-339.09,0,-222.78,16.05,56.75,1277.19,62.87,0,456.61,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.520Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
140,MT5_Backtest,140,2025.11.17 19:24:00,2025-11-17,19:24:00,Monday,November,2025-11-17,11:24:00,Monday,November,15-046,30-023,1h-012,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,1.07,25,143.73,-43.01,100.72,141,141,2025-11-17,11:37:51,Monday,November,15-047,30-024,1h-012,2h-006,3h-004,4h-003,Floor Session,sell,out,25,0,0,Loss,Long,13,-29.92416336185904,-1.42,25071.3,25113.1,81,80,28.66,290.19,2750.79,0,403.31,85.88,2595.59,1642.66,76.01,0,232.42,AVOID,NORMAL,0,SL,0,0,-242.24,-1758.35,1019.33,0,753.27,56.05,-926.42,2228.94,-194.39,0,895.41,UNKNOWN,UNKNOWN,0,-43.01,-42.7,-40.2,14,13,30,-1.42,25113.1,25071.3,0.02,-0.4,2.1,-39.7,12,14,-0.17,0,0.5,25076.1,5.3,0.02,1,24901.6,-169.2,-0.67,32,Late,0,29.83,2048.54,3522.01,80,1,1,2025.11.17 19:24,0,81,80,108.64,2471.47,-12,0,323.51,85.88,2595.59,1642.66,76.01,0,232.42,AVOID,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.520Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
142,MT5_Backtest,142,2025.11.17 19:46:00,2025-11-17,19:46:00,Monday,November,2025-11-17,11:46:00,Monday,November,15-048,30-024,1h-012,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.75,24,100.72,12.45,113.17,143,143,2025-11-17,11:51:53,Monday,November,15-048,30-024,1h-012,2h-006,3h-004,4h-003,Floor Session,buy,out,24,0,0,Win,Short,5,12.361000794281175,0.37,25030.5,24984.5,83.67,80,-378.79,-13874.44,-3122.32,0,-740.48,16.18,-1264.19,-4574.78,-127.88,0,-1603.63,BEAR,NORMAL,0,TP,0,0,280.13,2364.86,659.82,0,-267.13,83.92,3012.56,3451.71,211.24,0,924.17,UNKNOWN,UNKNOWN,0,12.45,11,16.6,6,5,30,0.37,24984.5,25030.5,0.15,-0.31,14.6,-31.4,6,4,0.05,201048.19,0.5,24901.6,80.9,-0.32,18,24996.4,-13.9,0.06,3,Early,64.3,-67.73,-16239.29,-4276.75,80,1,1,2025.11.17 19:46,0,83.67,80,-13874.44,-3122.32,-378.79,0,-740.48,16.18,-1264.19,-4574.78,-127.88,0,-1603.63,BEAR,NORMAL,,PASS,1,2025.11.17 19:46,5.883333333333334,83.67,80,-13874.44,-3122.32,-378.79,0,-740.48,16.18,-1264.19,-4574.78,-127.88,0,-1603.63,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.520Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
144,MT5_Backtest,144,2025.11.17 19:53:00,2025-11-17,19:53:00,Monday,November,2025-11-17,11:53:00,Monday,November,15-048,30-024,1h-012,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.84,24,113.17,13.27,126.44,145,145,2025-11-17,11:57:14,Monday,November,15-048,30-024,1h-012,2h-006,3h-004,4h-003,Floor Session,buy,out,24,0,0,Win,Short,4,11.725722364584252,0.35,25000,24965.4,83.67,80,-462.88,-9743.61,-3095.22,0,-1080.61,16.18,-489.35,-311.13,-94.4,0,105.91,BEAR,NORMAL,0,TP,0,0,272.27,7870.45,-401.02,0,-847.33,52.65,3226.12,5435.34,88.4,0,1664.59,UNKNOWN,UNKNOWN,0,13.27,10.5,15.8,5,4,30,0.35,24965.4,25000,0.14,-0.2,14.5,-20.1,5,1,0.05,188394.88,0.5,24901.6,62.5,-0.25,12,24971.2,-7.1,0.03,2,Early,46.7,-36.47,-17614.06,-3715.46,80,1,1,2025.11.17 19:53,0,83.67,80,-9743.61,-3095.22,-462.88,0,-1080.61,16.18,-489.35,-311.13,-94.4,0,105.91,BEAR,NORMAL,,PASS,1,2025.11.17 19:53,4.233333333333333,83.67,80,-9743.61,-3095.22,-462.88,0,-1080.61,16.18,-489.35,-311.13,-94.4,0,105.91,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.521Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
146,MT5_Backtest,146,2025.11.17 20:00:00,2025-11-17,20:00:00,Monday,November,2025-11-17,12:00:00,Monday,November,15-049,30-025,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.94,24,126.44,14.1,140.54,147,147,2025-11-17,12:01:30,Monday,November,15-049,30-025,1h-013,2h-007,3h-005,4h-004,Floor Session,buy,out,24,0,0,Win,Short,1,11.15153432458083,0.33,24954.6,24936.6,81,80,-379.83,-8125.01,-1653.16,0,-510.36,16.05,-1279.87,-3306.05,-145.85,0,-986.08,BEAR,NORMAL,0,TP,0,0,246.35,6973.85,-8195.39,0,-2538.43,52.78,1440.37,-4964.78,20.06,0,-1774.8,UNKNOWN,UNKNOWN,0,14.1,10.03,15,2,1,30,0.33,24936.6,24954.6,0.15,-0.03,14.8,-3.2,2,1,0.06,176982.98,0.5,24901.6,34.8,-0.14,8,24997.5,-61.1,0.25,48,Early,19.8,-36.73,-15098.85,-2720.24,80,1,1,2025.11.17 20:00,0,81,80,-8125.01,-1653.16,-379.83,0,-510.36,16.05,-1279.87,-3306.05,-145.85,0,-986.08,BEAR,NORMAL,,PASS,1,2025.11.17 20:00,1.5,81,80,-8125.01,-1653.16,-379.83,0,-510.36,16.05,-1279.87,-3306.05,-145.85,0,-986.08,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.521Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
148,MT5_Backtest,148,2025.11.17 20:29:00,2025-11-17,20:29:00,Monday,November,2025-11-17,12:29:00,Monday,November,15-050,30-025,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,1.05,24,140.54,16.28,156.82,149,149,2025-11-17,12:31:30,Monday,November,15-051,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,buy,out,24,0,0,Win,Short,2,11.583890707271953,0.35,24943.1,24913.1,83.67,80,-442.56,-2673.75,-1233.06,0,-220.35,16.18,-430.65,-2328.7,-98.25,0,-899.37,BEAR,NORMAL,0,TP,0,0,-221.99,-4397.73,2065.03,0,865.59,55.92,-1236.62,-2178.54,-104.05,0,-790.07,UNKNOWN,UNKNOWN,0,16.28,10.38,15.5,3,2,30,0.35,24913.1,24943.1,0.14,-0.16,14.3,-15.7,3,1,0.07,153213.14,0.5,24798.5,113.4,-0.46,49,24997.5,-85.6,0.34,18,Early,97.9,-39.73,1723.98,805.97,80,1,1,2025.11.17 20:29,0,83.67,80,-2673.75,-1233.06,-442.56,0,-220.35,16.18,-430.65,-2328.7,-98.25,0,-899.37,BEAR,NORMAL,,PASS,1,2025.11.17 20:31,0.5,86.33,80,-3264.28,-1021.7,-486.92,0,-141.64,16.32,-491.96,-393.87,-30.88,0,-120.6,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.521Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
150,MT5_Backtest,150,2025.11.17 20:36:00,2025-11-17,20:36:00,Monday,November,2025-11-17,12:36:00,Monday,November,15-051,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,1.17,24,156.82,-46.8,110.02,151,151,2025-11-17,12:45:01,Monday,November,15-052,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,buy,out,24,0,0,Loss,Short,9,-29.84313225353909,-1.42,24954.7,24911.6,81,80,-337.96,-3024.99,-116.11,0,-137.22,21.92,1792.56,3089.19,131.96,0,852.7,BEAR,NORMAL,0,SL,0,0,-254.49,-5345.69,-3700.35,0,-837.84,16.05,-501.34,-3180.43,-34.31,0,-905.72,UNKNOWN,UNKNOWN,0,-46.8,-42.54,-40,10,9,30,-1.42,24911.6,24954.7,0.04,-0.39,4.1,-39,1,9,-0.19,0,0.5,24773.5,182.2,-0.73,43,24997.5,-41.8,0.17,4,Late,0,5.87,2320.71,2293.9,80,1,1,2025.11.17 20:36,0,81,80,-3024.99,-116.11,-337.96,0,-137.22,21.92,1792.56,3089.19,131.96,0,852.7,BEAR,NORMAL,,PASS,1,2025.11.17 20:36,9.016666666666667,81,80,-3024.99,-116.11,-337.96,0,-137.22,21.92,1792.56,3089.19,131.96,0,852.7,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.522Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
152,MT5_Backtest,152,2025.11.17 20:52:00,2025-11-17,20:52:00,Monday,November,2025-11-17,12:52:00,Monday,November,15-052,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.82,24,110.02,13.12,123.14,153,153,2025-11-17,12:52:22,Monday,November,15-052,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,buy,out,24,0,0,Win,Short,0,11.925104526449735,0.36,24940.7,24919.2,86.33,80,-202.36,-7084.36,-9544.42,0,-1351.07,16.32,-8190.94,-4923.92,-275.47,0,-723.85,BEAR,NORMAL,0,TP,0,0,-496.58,-12619.74,-929.09,0,535.58,31.32,-4073.43,-3594.19,-106.84,0,-814.7,UNKNOWN,UNKNOWN,0,13.12,10.65,16,1,0,30,0.36,24919.2,24940.7,0.15,-0.07,14.8,-6.7,1,1,0.05,190096.8,0.5,24725,193,-0.77,49,24934,-16,0.06,2,Early,177,-15,5535.38,-4117.51,80,1,1,2025.11.17 20:52,0,86.33,80,-7084.36,-9544.42,-202.36,0,-1351.07,16.32,-8190.94,-4923.92,-275.47,0,-723.85,BEAR,NORMAL,,PASS,1,2025.11.17 20:52,0.36666666666666664,86.33,80,-7084.36,-9544.42,-202.36,0,-1351.07,16.32,-8190.94,-4923.92,-275.47,0,-723.85,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.522Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
154,MT5_Backtest,154,2025.11.17 20:56:00,2025-11-17,20:56:00,Monday,November,2025-11-17,12:56:00,Monday,November,15-052,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.92,24,123.14,14.81,137.95,155,155,2025-11-17,12:58:03,Monday,November,15-052,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,buy,out,24,0,0,Win,Short,2,12.026961182394023,0.36,24896,24858.2,94.33,80,-547.62,-16768.37,-2049.54,0,837.7,31.72,-3223.27,-546.25,-76.15,0,-222.12,BEAR,NORMAL,0,TP,0,0,-386.12,-4490.59,-3423.17,0,-1322.25,16.05,1222.14,-4651.05,44.19,0,-1743.31,UNKNOWN,UNKNOWN,0,14.81,10.74,16.1,3,2,30,0.36,24858.2,24896,0.14,-0.24,13.6,-24.2,3,2,0.06,168102.63,0.5,24725,130.7,-0.53,43,24862,-6.3,0.03,4,Early,114.6,15.67,-12277.78,-4445.41,80,1,1,2025.11.17 20:56,0,94.33,80,-16768.37,-2049.54,-547.62,0,837.7,31.72,-3223.27,-546.25,-76.15,0,-222.12,BEAR,NORMAL,,PASS,1,2025.11.17 20:56,2.05,94.33,80,-16768.37,-2049.54,-547.62,0,837.7,31.72,-3223.27,-546.25,-76.15,0,-222.12,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.522Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
156,MT5_Backtest,156,2025.11.17 21:04:00,2025-11-17,21:04:00,Monday,November,2025-11-17,13:04:00,Monday,November,15-053,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,1.03,24,137.95,-41.2,96.75,157,157,2025-11-17,13:08:08,Monday,November,15-053,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,buy,out,24,0,0,Loss,Short,4,-29.86589343965205,-1.42,24842,24803.5,91.67,80,-470.09,-15091.51,-2982.81,0,-1043.48,16.58,-1264.44,-4832.52,-180.87,0,-1514.66,BEAR,NORMAL,0,SL,0,0,-496.01,-5287.28,-1550.04,0,-141.91,15.78,-1415.35,462.13,-92.2,0,377.78,UNKNOWN,UNKNOWN,0,-41.2,-42.58,-40,5,4,30,-1.42,24803.5,24842,0,-0.39,0,-38.5,0,5,-0.17,0,0.5,24713.5,130,-0.52,49,24861,-17.5,0.07,5,Late,0,0.8,-9804.22,150.91,80,1,1,2025.11.17 21:04,0,91.67,80,-15091.51,-2982.81,-470.09,0,-1043.48,16.58,-1264.44,-4832.52,-180.87,0,-1514.66,BEAR,NORMAL,,PASS,1,2025.11.17 21:04,4.133333333333334,91.67,80,-15091.51,-2982.81,-470.09,0,-1043.48,16.58,-1264.44,-4832.52,-180.87,0,-1514.66,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.523Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
158,MT5_Backtest,158,2025.11.17 21:09:00,2025-11-17,21:09:00,Monday,November,2025-11-17,13:09:00,Monday,November,15-053,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.72,24,96.75,12.1,108.85,159,159,2025-11-17,13:12:26,Monday,November,15-053,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,sell,out,24,0,0,Win,Long,3,12.506459948320414,0.37,24829,24857,81,80,108.93,750.61,4893.67,0,339.33,96.05,3317.13,-2508.31,50.66,0,-1226.88,AVOID,NORMAL,0,TP,0,0,-470.11,-8259.23,-9.97,0,394.44,44.75,-2351.97,-3498,-29.15,0,-1091.84,UNKNOWN,UNKNOWN,0,12.1,11.12,16.8,4,3,30,0.37,24857,24829,0.14,-0.14,14,-14,4,2,0.05,205198.35,0.5,24861,1.2,0,1,24694.5,-165.3,-0.66,49,Optimal,0,51.3,9009.84,5669.1,80,1,1,2025.11.17 21:09,0,81,80,750.61,4893.67,108.93,0,339.33,96.05,3317.13,-2508.31,50.66,0,-1226.88,AVOID,NORMAL,,PASS,1,2025.11.17 21:09,3.433333333333333,81,80,750.61,4893.67,108.93,0,339.33,96.05,3317.13,-2508.31,50.66,0,-1226.88,AVOID,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.523Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
160,MT5_Backtest,160,2025.11.17 21:19:00,2025-11-17,21:19:00,Monday,November,2025-11-17,13:19:00,Monday,November,15-054,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.81,24,108.85,12.56,121.41,161,161,2025-11-17,13:25:49,Monday,November,15-054,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,buy,out,24,0,0,Win,Short,6,11.538814882866332,0.34,24827,24793.7,83.67,80,-431.66,-6266.97,-701.44,0,197.89,31.18,-1236.62,-2178.54,-104.05,0,-790.07,BEAR,NORMAL,0,TP,0,0,264.95,1631.24,-3987.38,0,-1286.74,52.92,183.59,-1634.45,52.36,0,-515.84,UNKNOWN,UNKNOWN,0,12.56,10.35,15.5,7,6,30,0.34,24793.7,24827,0.15,-0.19,14.8,-18.5,7,2,0.05,197667.2,0.5,24679.3,113.7,-0.46,39,24835.3,-42.3,0.17,6,Early,98.2,-21.73,-7898.21,-1420.21,80,1,1,2025.11.17 21:19,0,83.67,80,-6266.97,-701.44,-431.66,0,197.89,31.18,-1236.62,-2178.54,-104.05,0,-790.07,BEAR,NORMAL,,PASS,1,2025.11.17 21:23,2.816666666666667,81,80,-3856.52,-341.85,-329.81,0,-145.64,16.05,278.8,649.22,94.45,0,217.93,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.523Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
162,MT5_Backtest,162,2025.11.17 21:30:00,2025-11-17,21:30:00,Monday,November,2025-11-17,13:30:00,Monday,November,15-055,30-028,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.91,24,121.41,14.2,135.61,163,163,2025-11-17,13:30:21,Monday,November,15-055,30-028,1h-014,2h-007,3h-005,4h-004,Floor Session,sell,out,24,0,0,Win,Long,0,11.695906432748536,0.35,24808.5,24834,81,80,-55.34,1036.23,5846.98,0,1215.37,86.73,5787.82,9963.55,146.32,0,2815.63,AVOID,NORMAL,0,TP,0,0,431.85,7508.74,2694.28,0,139.96,99.18,1120.56,1444.23,259.5,0,272.88,UNKNOWN,UNKNOWN,0,14.2,10.47,15.6,1,0,30,0.35,24834,24808.5,0.14,-0.11,14.3,-11.2,1,1,0.06,174707.75,0.5,24835.3,0,0,0,24679.3,-156,-0.63,34,Optimal,0,-12.45,-6472.51,4667.26,80,1,1,2025.11.17 21:30,0,81,80,1036.23,5846.98,-55.34,0,1215.37,86.73,5787.82,9963.55,146.32,0,2815.63,AVOID,NORMAL,,PASS,1,2025.11.17 21:30,0.35,81,80,1036.23,5846.98,-55.34,0,1215.37,86.73,5787.82,9963.55,146.32,0,2815.63,AVOID,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.524Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
164,MT5_Backtest,164,2025.11.17 21:31:00,2025-11-17,21:31:00,Monday,November,2025-11-17,13:31:00,Monday,November,15-055,30-028,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,1.01,24,135.61,-41.31,94.3,165,165,2025-11-17,13:34:04,Monday,November,15-055,30-028,1h-014,2h-007,3h-005,4h-004,Floor Session,sell,out,24,0,0,Loss,Long,3,-30.46235528353366,-1.46,24775,24814.7,81,100,148.92,3801.68,5525.21,0,879.91,99.05,2974.61,-4328.03,298.06,0,-2072.14,BULL,NORMAL,0,SL,0,0,-116.67,-1307.6,1464.3,0,975.36,52.52,-1261.92,239.42,-36.94,0,306.01,UNKNOWN,UNKNOWN,0,-41.31,-43.81,-40.9,4,3,30,-1.46,24814.7,24775,0,-0.4,0,-39.7,0,4,-0.17,0,0.5,24795.8,22,0.09,3,24679.3,-94.5,-0.38,30,Late,0,46.53,5109.28,4236.53,100,1,1,2025.11.17 21:31,0,81,100,3801.68,5525.21,148.92,0,879.91,99.05,2974.61,-4328.03,298.06,0,-2072.14,BULL,NORMAL,,PASS,1,2025.11.17 21:31,3.066666666666667,81,100,3801.68,5525.21,148.92,0,879.91,99.05,2974.61,-4328.03,298.06,0,-2072.14,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.524Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
