tradeIndex,type,message
1332,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2666, OUT=2667"
1333,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2668, OUT=2669"
1333,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1334,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2670, OUT=2671"
1334,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1335,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2672, OUT=2673"
1336,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2674, OUT=2675"
1336,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1337,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2676, OUT=2677"
1338,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2678, OUT=2679"
1339,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2680, OUT=2681"
1340,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2682, OUT=2683"
1341,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2684, OUT=2685"
1342,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2686, OUT=2687"
1342,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1343,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2688, OUT=2689"
1344,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2690, OUT=2691"
1344,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1345,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2692, OUT=2693"
1345,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1346,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2694, OUT=2695"
1346,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1347,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2696, OUT=2697"
1348,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2698, OUT=2699"
1348,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1349,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2700, OUT=2701"
1350,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2702, OUT=2703"
1351,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2704, OUT=2705"
1351,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1352,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2706, OUT=2707"
1353,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2708, OUT=2709"
1353,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1354,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2710, OUT=2711"
1355,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2712, OUT=2713"
1356,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2714, OUT=2715"
1356,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1357,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2716, OUT=2717"
1357,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1358,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2718, OUT=2719"
1359,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2720, OUT=2721"
1359,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1360,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2722, OUT=2723"
1361,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2724, OUT=2725"
1361,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1362,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2726, OUT=2727"
1363,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2728, OUT=2729"
1363,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1364,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2730, OUT=2731"
1365,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2732, OUT=2733"
1365,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1366,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2734, OUT=2735"
1367,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2736, OUT=2737"
1367,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1368,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2738, OUT=2739"
1369,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2740, OUT=2741"
1370,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2742, OUT=2743"
1371,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2744, OUT=2745"
1372,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2746, OUT=2747"
1373,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2748, OUT=2749"
1374,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2750, OUT=2751"
1375,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2752, OUT=2753"
1376,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2754, OUT=2755"
1376,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1377,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2756, OUT=2757"
1377,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1378,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2758, OUT=2759"
1379,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2760, OUT=2761"
1380,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2762, OUT=2763"
1380,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1381,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2764, OUT=2765"
1381,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1382,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2766, OUT=2767"
1382,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1383,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2768, OUT=2769"
1383,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1384,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2770, OUT=2771"
1385,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2772, OUT=2773"
1386,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2774, OUT=2775"
1386,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1387,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2776, OUT=2777"
1388,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2778, OUT=2779"
1389,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2780, OUT=2781"
1390,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2782, OUT=2783"
1391,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2784, OUT=2785"
1392,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2786, OUT=2787"
1393,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2788, OUT=2789"
1393,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1394,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2790, OUT=2791"
1394,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1395,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2792, OUT=2793"
1395,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1396,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2794, OUT=2795"
1397,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2796, OUT=2797"
1398,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2798, OUT=2799"
1398,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1399,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2800, OUT=2801"
1399,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1400,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2802, OUT=2803"
1401,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2804, OUT=2805"
1401,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1402,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2806, OUT=2807"
1403,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2808, OUT=2809"
1403,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1404,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2810, OUT=2811"
1405,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2812, OUT=2813"
1406,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2814, OUT=2815"
1407,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2816, OUT=2817"
1408,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2818, OUT=2819"
1409,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2820, OUT=2821"
1410,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2822, OUT=2823"
1411,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2824, OUT=2825"
1411,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1412,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2826, OUT=2827"
1413,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2828, OUT=2829"
1414,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2830, OUT=2831"
1415,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2832, OUT=2833"
1415,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1416,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2834, OUT=2835"
1417,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2836, OUT=2837"
1418,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2838, OUT=2839"
1418,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1419,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2840, OUT=2841"
1420,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2842, OUT=2843"
1421,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2844, OUT=2845"
1422,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2846, OUT=2847"
1423,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2848, OUT=2849"
1424,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2850, OUT=2851"
1425,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2852, OUT=2853"
1425,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1426,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2854, OUT=2855"
1426,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1427,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2856, OUT=2857"
1428,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2858, OUT=2859"
1429,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2860, OUT=2861"
1430,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2862, OUT=2863"
1431,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2864, OUT=2865"
1432,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2866, OUT=2867"
1432,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1433,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2868, OUT=2869"
1433,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1434,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2870, OUT=2871"
1434,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1435,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2872, OUT=2873"
1435,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1436,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2874, OUT=2875"
1436,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1437,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2876, OUT=2877"
1438,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2878, OUT=2879"
1438,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1439,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2880, OUT=2881"
1440,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2882, OUT=2883"
1441,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2884, OUT=2885"
1442,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2886, OUT=2887"
1443,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2888, OUT=2889"
1443,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1444,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2890, OUT=2891"
1445,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2892, OUT=2893"
1446,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2894, OUT=2895"
1447,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2896, OUT=2897"
1448,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2898, OUT=2899"
1449,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2900, OUT=2901"
1449,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1450,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2902, OUT=2903"
1451,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2904, OUT=2905"
1452,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2906, OUT=2907"
1452,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1453,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2908, OUT=2909"
1453,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1454,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2910, OUT=2911"
1455,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2912, OUT=2913"
1455,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1456,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2914, OUT=2915"
1457,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2916, OUT=2917"
1458,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2918, OUT=2919"
1459,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2920, OUT=2921"
1459,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1460,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2922, OUT=2923"
1461,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2924, OUT=2925"
1462,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2926, OUT=2927"
1462,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1463,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2928, OUT=2929"
1464,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2930, OUT=2931"
1465,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2932, OUT=2933"
1465,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1466,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2934, OUT=2935"
1467,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2936, OUT=2937"
1468,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2938, OUT=2939"
1469,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2940, OUT=2941"
1470,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2942, OUT=2943"
1471,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2944, OUT=2945"
1472,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2946, OUT=2947"
1473,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2948, OUT=2949"
1474,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2950, OUT=2951"
1475,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2952, OUT=2953"
1476,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2954, OUT=2955"
1476,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1477,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2956, OUT=2957"
1478,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2958, OUT=2959"
1479,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2960, OUT=2961"
1480,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2962, OUT=2963"
1481,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2964, OUT=2965"
1482,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2966, OUT=2967"
1483,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2968, OUT=2969"
1483,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1484,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2970, OUT=2971"
1485,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2972, OUT=2973"
1486,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2974, OUT=2975"
1487,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2976, OUT=2977"
1488,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2978, OUT=2979"
1489,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2980, OUT=2981"
1489,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1490,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2982, OUT=2983"
1490,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1491,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2984, OUT=2985"
1492,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2986, OUT=2987"
1493,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2988, OUT=2989"
1494,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2990, OUT=2991"
1495,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2992, OUT=2993"
1496,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2994, OUT=2995"
1497,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2996, OUT=2997"
1497,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1498,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=2998, OUT=2999"
1499,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3000, OUT=3001"
1500,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3002, OUT=3003"
1500,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1501,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3004, OUT=3005"
1501,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1502,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3006, OUT=3007"
1503,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3008, OUT=3009"
1504,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3010, OUT=3011"
1505,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3012, OUT=3013"
1506,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3014, OUT=3015"
1507,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3016, OUT=3017"
1508,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3018, OUT=3019"
1509,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3020, OUT=3021"
1509,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1510,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3022, OUT=3023"
1510,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1511,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3024, OUT=3025"
1512,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3026, OUT=3027"
1513,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3028, OUT=3029"
1514,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3030, OUT=3031"
1515,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3032, OUT=3033"
1516,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3034, OUT=3035"
1517,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3036, OUT=3037"
1517,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1518,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3038, OUT=3039"
1519,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3040, OUT=3041"
1520,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3042, OUT=3043"
1521,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3044, OUT=3045"
1522,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3046, OUT=3047"
1523,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3048, OUT=3049"
1524,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3050, OUT=3051"
1525,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3052, OUT=3053"
1526,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3054, OUT=3055"
1527,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3056, OUT=3057"
1527,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1528,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3058, OUT=3059"
1529,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3060, OUT=3061"
1530,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3062, OUT=3063"
1530,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1531,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3064, OUT=3065"
1532,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3066, OUT=3067"
1533,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3068, OUT=3069"
1534,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3070, OUT=3071"
1534,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1535,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3072, OUT=3073"
1536,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3074, OUT=3075"
1537,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3076, OUT=3077"
1538,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3078, OUT=3079"
1539,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3080, OUT=3081"
1540,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3082, OUT=3083"
1541,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3084, OUT=3085"
1542,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3086, OUT=3087"
1542,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1543,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3088, OUT=3089"
1543,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1544,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3090, OUT=3091"
1545,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3092, OUT=3093"
1546,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3094, OUT=3095"
1547,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3096, OUT=3097"
1548,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3098, OUT=3099"
1549,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3100, OUT=3101"
1550,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3102, OUT=3103"
1551,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3104, OUT=3105"
1552,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3106, OUT=3107"
1552,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1553,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3108, OUT=3109"
1554,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3110, OUT=3111"
1554,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1555,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3112, OUT=3113"
1556,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3114, OUT=3115"
1557,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3116, OUT=3117"
1558,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3118, OUT=3119"
1559,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3120, OUT=3121"
1559,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1560,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3122, OUT=3123"
1561,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3124, OUT=3125"
1562,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3126, OUT=3127"
1562,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1563,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3128, OUT=3129"
1563,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1564,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3130, OUT=3131"
1565,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3132, OUT=3133"
1566,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3134, OUT=3135"
1567,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3136, OUT=3137"
1568,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3138, OUT=3139"
1569,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3140, OUT=3141"
1570,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3142, OUT=3143"
1571,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3144, OUT=3145"
1572,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3146, OUT=3147"
1573,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3148, OUT=3149"
1574,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3150, OUT=3151"
1575,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3152, OUT=3153"
1575,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1576,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3154, OUT=3155"
1577,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3156, OUT=3157"
1578,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3158, OUT=3159"
1579,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3160, OUT=3161"
1579,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1580,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3162, OUT=3163"
1580,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1581,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3164, OUT=3165"
1582,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3166, OUT=3167"
1583,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3168, OUT=3169"
1583,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1584,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3170, OUT=3171"
1585,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3172, OUT=3173"
1586,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3174, OUT=3175"
1587,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3176, OUT=3177"
1588,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3178, OUT=3179"
1588,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1589,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3180, OUT=3181"
1590,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3182, OUT=3183"
1590,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1591,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3184, OUT=3185"
1592,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3186, OUT=3187"
1593,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3188, OUT=3189"
1594,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3190, OUT=3191"
1595,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3192, OUT=3193"
1596,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3194, OUT=3195"
